State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Thirssur,"Nooluvally  VFPCK",Banana,Palayamthodan,Medium,23/04/2025,1900,2200,2000
Kerala,Thirssur,Thrissur,Banana,"Banana - Ripe",Medium,23/04/2025,5800,6000,6000
Kerala,Thirssur,Thrissur,Banana,Robusta,Medium,23/04/2025,4500,4800,4800
Kerala,Thirssur,Thrissur,Carrot,Carrot,FAQ,23/04/2025,3800,4000,4000
Kerala,Thirssur,Thrissur,"Coconut Seed",Other,FAQ,23/04/2025,6200,6200,6200
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,FAQ,23/04/2025,5500,5500,5500
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,23/04/2025,1000,1200,1100
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,23/04/2025,2600,2800,2700
Kerala,Thirssur,"Varandarappilly  VFPCK",Banana,"Nendra Bale",Medium,23/04/2025,6000,6300,6200
Kerala,Thiruvananthapuram,Aralamoodu,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,4000,5000,5000
Kerala,Thiruvananthapuram,Aralamoodu,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,5000,7000,6000
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,23/04/2025,3500,4000,4000
Kerala,Thiruvananthapuram,Aralamoodu,Drumstick,Drumstick,FAQ,23/04/2025,4000,6000,5000
Kerala,Thiruvananthapuram,Aralamoodu,Snakeguard,Snakeguard,FAQ,23/04/2025,3000,4000,3500
Kerala,Thiruvananthapuram,Aralamoodu,Tomato,Tomato,FAQ,23/04/2025,2000,3000,2500
Kerala,Thiruvananthapuram,Aralamoodu,Tomato,Tomato,Non-FAQ,23/04/2025,2500,3000,3000
Kerala,Thiruvananthapuram,Parassala,Beans,"Beans (Whole)",FAQ,23/04/2025,5000,5500,5000
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,23/04/2025,4800,5000,4800
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round/Long,FAQ,23/04/2025,4000,4500,4000
Kerala,Thiruvananthapuram,Parassala,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,5000,5500,5000
Kerala,Thiruvananthapuram,Parassala,Drumstick,Drumstick,FAQ,23/04/2025,3000,3500,3000
Kerala,Thiruvananthapuram,Parassala,Pineapple,"Pine Apple",Medium,23/04/2025,6000,6200,6000
Kerala,Thiruvananthapuram,Parassala,Tapioca,Tapioca,FAQ,23/04/2025,4000,4200,4000
Kerala,Thiruvananthapuram,Vamanapuram,Cabbage,Cabbage,FAQ,23/04/2025,2500,3000,2500
Kerala,Wayanad,Pulpally,Cucumbar(Kheera),Other,FAQ,23/04/2025,1400,1600,1500
"Madhya Pradesh",Ashoknagar,Ashoknagar,Jaee,Jaee/Oat,FAQ,23/04/2025,2700,2700,2700
"Madhya Pradesh",Badwani,Anjad,Maize,Yellow,FAQ,23/04/2025,1750,2050,2000
"Madhya Pradesh",Badwani,Badwani(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,1100,1100,1100
"Madhya Pradesh",Badwani,Badwani(F&V),"Cluster beans","Cluster Beans",FAQ,23/04/2025,2100,2100,2100
"Madhya Pradesh",Badwani,Badwani(F&V),"Green Chilli","Green Chilly",FAQ,23/04/2025,1800,1800,1800
"Madhya Pradesh",Badwani,Badwani(F&V),Tinda,Organic,FAQ,23/04/2025,1800,1800,1800
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Green Chilli","Green Chilly",FAQ,23/04/2025,2000,3000,2500
"Madhya Pradesh",Betul,Betul,Maize,Yellow,FAQ,23/04/2025,2150,2160,2160
"Madhya Pradesh",Bhind,Bhind,Wheat,"Wheat Mix",Non-FAQ,23/04/2025,2370,2370,2370
"Madhya Pradesh",Bhind,Gohad,Wheat,"Mill Quality",Non-FAQ,23/04/2025,2260,2260,2260
"Madhya Pradesh",Damoh,Javera,Wheat,Wheat,Non-FAQ,23/04/2025,2400,2400,2400
"Madhya Pradesh",Datia,Datia,Wheat,"Mill Quality",FAQ,23/04/2025,24,2440,2440
"Madhya Pradesh",Datia,Datia,Wheat,Wheat,FAQ,23/04/2025,2400,2400,2400
"Madhya Pradesh",Dhar,Kukshi,Cotton,"Without Ginned Cotton",FAQ,23/04/2025,7100,7150,7150
"Madhya Pradesh",Dhar,Kukshi,"Tamarind Fruit",Tamarind,FAQ,23/04/2025,2600,2600,2600
"Madhya Pradesh",Dhar,Kukshi,Wheat,Wheat,FAQ,23/04/2025,2470,2500,2500
"Madhya Pradesh",Dhar,Manawar,Maize,Maize/Corn-Organic,Non-FAQ,23/04/2025,1870,1870,1870
"Madhya Pradesh",Dhar,Manawar(F&V),Cabbage,Cabbage,FAQ,23/04/2025,400,600,500
"Madhya Pradesh",Dhar,Manawar(F&V),Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,1100,1300,1200
"Madhya Pradesh",Dhar,Manawar(F&V),Tinda,Tinda,FAQ,23/04/2025,1300,1500,1400
"Madhya Pradesh",Harda,Sirali(F&V),Cauliflower,Cauliflower,FAQ,23/04/2025,1500,1500,1500
"Madhya Pradesh",Harda,Sirali(F&V),Pumpkin,Pumpkin,FAQ,23/04/2025,1000,1000,1000
"Madhya Pradesh",Harda,Timarni(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,2000,2500,2250
"Madhya Pradesh",Harda,Timarni(F&V),"Bottle gourd","Bottle Gourd",FAQ,23/04/2025,1000,1000,1000
"Madhya Pradesh",Harda,Timarni(F&V),Cabbage,Other,FAQ,23/04/2025,500,500,500
"Madhya Pradesh",Harda,Timarni(F&V),Cauliflower,Other,FAQ,23/04/2025,1200,1500,1350
"Madhya Pradesh",Harda,Timarni(F&V),Spinach,Other,FAQ,23/04/2025,800,1000,900
"Madhya Pradesh",Hoshangabad,Banapura,Maize,Yellow,Non-FAQ,23/04/2025,2105,2105,2105
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Cauliflower,Cauliflower,FAQ,23/04/2025,1100,1900,1500
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Onion,Onion,FAQ,23/04/2025,700,1600,1200
"Madhya Pradesh",Hoshangabad,Semriharchand,"Green Gram Dal (Moong Dal)","Green gram",FAQ,23/04/2025,6821,6881,6881
"Madhya Pradesh",Indore,Indore,"Bengal Gram(Gram)(Whole)",Gram,FAQ,23/04/2025,5595,5710,5710
"Madhya Pradesh",Indore,Indore,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,23/04/2025,5270,9290,9290
"Madhya Pradesh",Indore,Indore,Wheat,"Malwa Shakti",FAQ,23/04/2025,2500,2560,2560
"Madhya Pradesh",Indore,Sanwer,Wheat,Wheat,FAQ,23/04/2025,2361,2591,2511
"Madhya Pradesh",Khandwa,Khandwa,Wheat,"Mill Quality",FAQ,23/04/2025,2567,2567,2567
"Madhya Pradesh",Khargone,Bedia,"Chili Red",Red,FAQ,23/04/2025,13000,14367,14367
"Madhya Pradesh",Khargone,Khargone,Maize,Local,FAQ,23/04/2025,1620,1620,1620
"Madhya Pradesh",Khargone,Sanawad,Wheat,Wheat,FAQ,23/04/2025,2400,2500,2500
"Madhya Pradesh",Panna,Panna,"Green Peas",Pea,FAQ,23/04/2025,3250,3250,3250
"Madhya Pradesh",Panna,Panna,Wheat,"Mill Quality",FAQ,23/04/2025,2605,2605,2605
"Madhya Pradesh",Ratlam,Jawra(F&V),Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23/04/2025,5000,6000,5500
"Madhya Pradesh",Ratlam,Sailana,"Bengal Gram(Gram)(Whole)",Gram,FAQ,23/04/2025,5598,5632,5632
"Madhya Pradesh",Sagar,Deori,Wheat,Wheat,FAQ,23/04/2025,2600,2605,2605
"Madhya Pradesh",Satna,Satna,Mustard,Mustard,FAQ,23/04/2025,5800,5900,5850
"Madhya Pradesh",Sheopur,Vijaypur,Mustard,Mustard,FAQ,23/04/2025,5850,5850,5850
"Madhya Pradesh",Shivpuri,Barad,Mustard,Mustard,FAQ,23/04/2025,6010,6010,6010
"Madhya Pradesh",Tikamgarh,Tikamgarh,Wheat,Wheat,FAQ,23/04/2025,2400,2401,2401
"Madhya Pradesh",Ujjain,Tarana,Wheat,Wheat,FAQ,23/04/2025,2451,2451,2451
Maharashtra,Ahmednagar,Shrirampur,"Bottle gourd",Other,Local,23/04/2025,500,900,700
Maharashtra,Ahmednagar,Shrirampur,Garlic,Other,Local,23/04/2025,4000,6000,5000
Maharashtra,Ahmednagar,Shrirampur,Ginger(Green),Other,Local,23/04/2025,1500,2000,1750
Maharashtra,Ahmednagar,Shrirampur,Lime,Other,Local,23/04/2025,8000,12000,10000
Maharashtra,Ahmednagar,Shrirampur,Mango,Other,Local,23/04/2025,2000,3000,2550
Maharashtra,Ahmednagar,Shrirampur,Spinach,Other,Local,23/04/2025,4,8,6
Maharashtra,Ahmednagar,Shrirampur,Tomato,Other,Local,23/04/2025,500,900,700
Maharashtra,Ahmednagar,Shrirampur,"Water Melon",Other,Local,23/04/2025,800,1400,1100
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Drumstick,Other,Local,23/04/2025,1000,1500,1250
Maharashtra,Jalgaon,Jalgaon(Masawat),Jowar(Sorghum),Other,Local,23/04/2025,2500,2500,2500
Maharashtra,Jalgaon,Jalgaon(Masawat),Maize,"Deshi Red",Non-FAQ,23/04/2025,1800,2000,1900
Maharashtra,Mumbai,Mumbai,"Sweet Pumpkin",Other,Local,23/04/2025,500,700,600
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,23/04/2025,625,1000,815
Maharashtra,Nashik,"Pimpalgaon Baswant(Saykheda)",Onion,Other,Local,23/04/2025,700,1253,1060
Maharashtra,Pune,Khed(Chakan),Ginger(Green),Other,Local,23/04/2025,3000,4000,3500
Maharashtra,Pune,Khed(Chakan),"Water Melon",Other,Local,23/04/2025,800,1200,1000
Maharashtra,Pune,Pune,"Amla(Nelli Kai)",Other,Local,23/04/2025,2500,3500,3000
Maharashtra,Pune,Pune,"Bottle gourd",Other,Local,23/04/2025,1000,2000,1500
Maharashtra,Pune,Pune,Brinjal,Other,Local,23/04/2025,1000,4000,2500
Maharashtra,Pune,Pune,Coriander(Leaves),Other,Local,23/04/2025,5,10,7
Maharashtra,Pune,Pune,Onion,Local,Local,23/04/2025,700,1500,1100
Maharashtra,Pune,Pune,"Onion Green",Other,Local,23/04/2025,6,20,13
Maharashtra,Pune,Pune,Orange,Other,Local,23/04/2025,4000,9000,6500
Maharashtra,Pune,Pune,"Pointed gourd (Parval)",Other,Local,23/04/2025,3000,5000,4000
Maharashtra,Pune,Pune,Pomegranate,Other,Local,23/04/2025,2000,15000,8500
Maharashtra,Pune,Pune,Potato,Local,Local,23/04/2025,1000,2100,1550
Maharashtra,Pune,Pune,Pumpkin,Other,Local,23/04/2025,1000,2000,1500
Maharashtra,Pune,Pune,Ridgeguard(Tori),Other,Local,23/04/2025,2000,4000,3000
Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,Local,23/04/2025,1400,1400,1400
Maharashtra,Pune,Pune(Pimpri),"Bhindi(Ladies Finger)",Other,Local,23/04/2025,3000,4000,3500
Maharashtra,Pune,Pune(Pimpri),"Bitter gourd",Other,Local,23/04/2025,3000,3000,3000
Maharashtra,Pune,Pune(Pimpri),"Bottle gourd",Other,Local,23/04/2025,1500,2500,2000
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,23/04/2025,1500,2500,2000
Maharashtra,Pune,Pune(Pimpri),Guar,Other,Local,23/04/2025,3500,3500,3500
Maharashtra,Raigad,Murud,Rice,Other,Local,23/04/2025,2500,2700,2600
Maharashtra,Satara,Vai,Ridgeguard(Tori),Other,Local,23/04/2025,3000,3500,3250
Nagaland,Dimapur,Nuiland,Arecanut(Betelnut/Supari),Red,FAQ,23/04/2025,2500,2700,2600
Nagaland,Dimapur,Nuiland,"Yam (Ratalu)","Yam (Ratalu)",FAQ,23/04/2025,3500,3800,3700
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,23/04/2025,4000,4200,4100
Nagaland,Kohima,Kohima,Ginger(Green),"Green Ginger",FAQ,23/04/2025,14000,14200,14100
Nagaland,Mokokchung,Tuli,Banana,Other,Medium,23/04/2025,2000,2800,2500
"NCT of Delhi",Delhi,"Flower Market,Gazipur",Anthorium,Anthorium,FAQ,23/04/2025,40,60,50
"NCT of Delhi",Delhi,"Flower Market,Gazipur",Orchid,Other,FAQ,23/04/2025,18,22,20
Odisha,Balasore,Jaleswar,Potato,Other,FAQ,23/04/2025,1000,1400,1200
Odisha,Bargarh,Bargarh,Potato,Other,FAQ,23/04/2025,2200,2400,2300
Odisha,Bargarh,Bargarh(Barapalli),Potato,Other,FAQ,23/04/2025,2100,2300,2200
Odisha,Bhadrak,Chandabali,Potato,Other,FAQ,23/04/2025,1340,1800,1500
Odisha,Boudh,Boudh,Cucumbar(Kheera),Other,FAQ,23/04/2025,3500,4500,4000
Odisha,Boudh,Boudh,Onion,Other,Non-FAQ,23/04/2025,2000,3000,2500
Odisha,Boudh,Boudh,Tomato,Other,FAQ,23/04/2025,800,1200,1000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,23/04/2025,1500,2500,2000
Odisha,Boudh,Khunthabandha,Potato,Other,Non-FAQ,23/04/2025,800,1200,1000
Odisha,Dhenkanal,Hindol,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,2400,2600,2500
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,23/04/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,3800,4000,3900
Odisha,Dhenkanal,Hindol,Onion,Other,Non-FAQ,23/04/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Tomato,Tomato,Non-FAQ,23/04/2025,1500,2000,1800
Odisha,Dhenkanal,Kamakhyanagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,2500,3200,3000
Odisha,Dhenkanal,Kamakhyanagar,"Green Chilli","Green Chilly",FAQ,23/04/2025,6500,7500,7000
Odisha,Gajapati,Kasinagar,Brinjal,Other,FAQ,23/04/2025,1500,2000,2000
Odisha,Jharsuguda,Jharsuguda,Onion,Other,Non-FAQ,23/04/2025,3000,3000,3000
Odisha,Kalahandi,Mukhiguda,Cabbage,Cabbage,FAQ,23/04/2025,1100,2000,1550
Odisha,Kalahandi,Mukhiguda,Tomato,Tomato,Non-FAQ,23/04/2025,700,1500,1100
Odisha,Kendrapara,"Chatta Krushak Bazar",Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,4000,5000,4000
Odisha,Kendrapara,"Chatta Krushak Bazar",Potato,Potato,Non-FAQ,23/04/2025,1800,2000,1800
Odisha,Kendrapara,Gopa,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/04/2025,3000,4000,3500
Odisha,Kendrapara,Kendrapara(Marshaghai),Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,4000,5000,5000
Odisha,Kendrapara,Kendrapara(Marshaghai),Potato,Potato,Non-FAQ,23/04/2025,1600,1800,1700
Odisha,Kendrapara,Pattamundai,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,4000,5000,4000
Odisha,Nayagarh,Bahadajholla,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,1750,2000,1750
Odisha,Nayagarh,Sarankul,Brinjal,Other,FAQ,23/04/2025,800,1000,900
Odisha,Rayagada,Rayagada,Cabbage,Cabbage,FAQ,23/04/2025,1100,1200,1200
Odisha,Rayagada,Rayagada,Cauliflower,Cauliflower,FAQ,23/04/2025,2300,2400,2400
Odisha,Rayagada,Rayagada(Muniguda),Carrot,Carrot,FAQ,23/04/2025,3200,4100,3650
Odisha,Sonepur,Pandkital,Brinjal,Other,FAQ,23/04/2025,2500,2700,2600
Odisha,Sonepur,Pandkital,Onion,Other,Non-FAQ,23/04/2025,2000,2200,2100
Odisha,Sundergarh,Panposh,Cucumbar(Kheera),Other,FAQ,23/04/2025,4000,4500,4200
Odisha,Sundergarh,Panposh,Tomato,Other,Non-FAQ,23/04/2025,3000,3400,3200
Odisha,Sundergarh,Sargipali,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,2000,2500,2200
Odisha,Sundergarh,Sargipali,Carrot,Other,FAQ,23/04/2025,1800,2200,2000
Odisha,Sundergarh,Sargipali,Cauliflower,Other,FAQ,23/04/2025,3000,3500,3200
Odisha,Sundergarh,Sargipali,Cucumbar(Kheera),Other,FAQ,23/04/2025,1500,2000,1800
Odisha,Sundergarh,Sargipali,Onion,Other,Non-FAQ,23/04/2025,1800,2200,2000
Odisha,Sundergarh,Sargipali,Pumpkin,Pumpkin,FAQ,23/04/2025,1000,1500,1200
Punjab,Amritsar,Rayya,Raddish,Other,FAQ,23/04/2025,500,500,500
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,23/04/2025,1400,1400,1400
Punjab,Bhatinda,"Talwandi Sabo",Pumpkin,Other,FAQ,23/04/2025,800,1000,900
Punjab,Bhatinda,"Talwandi Sabo",Tomato,Other,FAQ,23/04/2025,1500,2000,1800
Punjab,Fazilka,Fazilka,Brinjal,Other,FAQ,23/04/2025,800,1000,900
Punjab,Fazilka,Fazilka,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,1000,2000,1500
Punjab,Fazilka,Fazilka,Garlic,Other,FAQ,23/04/2025,7000,9000,8000
Punjab,Fazilka,Fazilka,Mango,Other,Medium,23/04/2025,7000,9000,8000
Punjab,Fazilka,Jalalabad,Beetroot,Beetroot,FAQ,23/04/2025,2000,2000,2000
Punjab,Fazilka,Jalalabad,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,1800,2000,1900
Punjab,Fazilka,Jalalabad,Cucumbar(Kheera),Other,FAQ,23/04/2025,800,900,850
Punjab,Fazilka,Jalalabad,Garlic,Garlic,FAQ,23/04/2025,7000,7000,7000
Punjab,Fazilka,Jalalabad,Lemon,Lemon,FAQ,23/04/2025,4000,4200,4100
Punjab,Fazilka,Jalalabad,Methi(Leaves),Other,FAQ,23/04/2025,550,600,550
Punjab,Fazilka,Jalalabad,"Peas Wet",Other,FAQ,23/04/2025,4500,4500,4500
Punjab,Fazilka,Jalalabad,Pomegranate,Other,Large,23/04/2025,14000,14200,14000
Punjab,Fazilka,Jalalabad,Spinach,Other,FAQ,23/04/2025,1000,1000,1000
Punjab,Fazilka,Jalalabad,"Water Melon",Other,Large,23/04/2025,1500,1700,1600
Punjab,Fazilka,Jalalabad,Wheat,Other,FAQ,23/04/2025,2425,2430,2425
Punjab,Ferozpur,Zira,Brinjal,Brinjal,FAQ,23/04/2025,1600,2000,1800
Punjab,Ferozpur,Zira,Mango,Other,Large,23/04/2025,8000,8500,8300
Punjab,Ferozpur,Zira,Onion,Local,FAQ,23/04/2025,1600,1800,1700
Punjab,Gurdaspur,Gurdaspur,Apple,Apple,Medium,23/04/2025,7000,7500,7300
Punjab,Gurdaspur,Gurdaspur,Garlic,Other,FAQ,23/04/2025,5000,6000,5500
Punjab,Gurdaspur,Gurdaspur,Onion,Other,FAQ,23/04/2025,1400,1600,1500
Punjab,Gurdaspur,Kalanaur,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,4500,4500,4500
Punjab,Gurdaspur,Kalanaur,"Bottle gourd","Bottle Gourd",FAQ,23/04/2025,1500,1500,1500
Punjab,Gurdaspur,Kalanaur,Raddish,Other,FAQ,23/04/2025,100,100,100
Punjab,Hoshiarpur,"Garh Shankar",Apple,Other,Medium,23/04/2025,7500,10000,8500
Punjab,Hoshiarpur,"Garh Shankar","Field Pea","Field Pea",FAQ,23/04/2025,3500,4000,3800
Punjab,Hoshiarpur,"Garh Shankar","Karbuja(Musk Melon)",Other,Medium,23/04/2025,2000,2500,2200
Punjab,Hoshiarpur,"Garh Shankar",Mango,Other,Medium,23/04/2025,5000,6000,5500
Punjab,Hoshiarpur,"Garh Shankar",Onion,Other,FAQ,23/04/2025,900,1200,1000
Punjab,Hoshiarpur,"Garh Shankar",Papaya,Other,Medium,23/04/2025,2500,3500,2800
Punjab,Hoshiarpur,"Garh Shankar","Water Melon",Other,Medium,23/04/2025,1200,1500,1400
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Potato,Other,FAQ,23/04/2025,500,700,600
Punjab,Hoshiarpur,Mukerian,Brinjal,Round,FAQ,23/04/2025,1200,1500,1300
Punjab,Hoshiarpur,Mukerian,Pomegranate,Pomogranate,Medium,23/04/2025,9500,11000,10500
Punjab,Hoshiarpur,Mukerian(Talwara),Apple,Other,Medium,23/04/2025,14000,20000,17000
Punjab,Hoshiarpur,Mukerian(Talwara),Banana,Other,Medium,23/04/2025,2400,3200,2800
Punjab,Hoshiarpur,Mukerian(Talwara),Coriander(Leaves),Coriander,FAQ,23/04/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),"Field Pea","Field Pea",FAQ,23/04/2025,4000,4800,4400
Punjab,Hoshiarpur,"Tanda Urmur",Capsicum,Other,FAQ,23/04/2025,1000,1500,1200
Punjab,Hoshiarpur,"Tanda Urmur","Field Pea",Other,FAQ,23/04/2025,4000,5000,4500
Punjab,Hoshiarpur,"Tanda Urmur",Ginger(Dry),Other,FAQ,23/04/2025,5000,6000,5500
Punjab,Hoshiarpur,"Tanda Urmur",Grapes,Other,Medium,23/04/2025,7000,8000,7500
Punjab,Hoshiarpur,"Tanda Urmur",Papaya,Other,Medium,23/04/2025,3000,3500,3200
Punjab,Hoshiarpur,"Tanda Urmur",Tomato,Other,FAQ,23/04/2025,1500,2000,1800
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Capsicum,Capsicum,FAQ,23/04/2025,600,1200,900
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Green Chilli","Green Chilly",FAQ,23/04/2025,1000,1500,1200
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Karbuja(Musk Melon)",Karbhuja,Medium,23/04/2025,800,3200,2200
Punjab,Jalandhar,"Jalandhar City(Jalandhar)",Lemon,Lemon,FAQ,23/04/2025,5400,6500,5900
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Tender Coconut","Tender Coconut",Medium,23/04/2025,1000,1800,1600
Punjab,Jalandhar,"Jalandhar City(Jalandhar)","Water Melon","Water Melon",Medium,23/04/2025,400,1000,700
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Bitter gourd",Other,FAQ,23/04/2025,2000,2000,2000
Punjab,Ludhiana,Doraha,Onion,Other,FAQ,23/04/2025,1900,1900,1900
Punjab,Ludhiana,Doraha,Onion,Other,Non-FAQ,23/04/2025,1600,2000,1950
Punjab,Ludhiana,Khanna,Cabbage,Other,FAQ,23/04/2025,300,500,400
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,23/04/2025,2000,4000,2500
Punjab,Ludhiana,Khanna,Grapes,Other,Medium,23/04/2025,3000,5000,4000
Punjab,Ludhiana,Khanna,Guava,Guava,Medium,23/04/2025,1500,2500,2000
Punjab,Ludhiana,Khanna,"Water Melon",Other,Medium,23/04/2025,600,1000,700
Punjab,Ludhiana,Ludhiana,"Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,1000,1600,1300
Punjab,Ludhiana,Ludhiana,"Bottle gourd",Other,FAQ,23/04/2025,100,300,200
Punjab,Ludhiana,Ludhiana,Cabbage,Other,FAQ,23/04/2025,300,500,400
Punjab,Ludhiana,Ludhiana,Cucumbar(Kheera),Other,FAQ,23/04/2025,300,1100,600
Punjab,Ludhiana,Ludhiana,"French Beans (Frasbean)",Other,FAQ,23/04/2025,1600,2000,1800
Punjab,Ludhiana,Ludhiana,Ginger(Dry),Other,FAQ,23/04/2025,2000,3000,2600
Punjab,Ludhiana,Ludhiana,Potato,Other,FAQ,23/04/2025,100,800,500
Punjab,Ludhiana,Ludhiana,Pumpkin,Other,FAQ,23/04/2025,200,500,300
Punjab,Ludhiana,Ludhiana,Raddish,Other,FAQ,23/04/2025,400,700,500
Punjab,Ludhiana,Ludhiana,Tomato,Other,FAQ,23/04/2025,500,1200,800
Punjab,Moga,"Kot ise Khan","Bhindi(Ladies Finger)",Other,FAQ,23/04/2025,800,1000,900
Punjab,Moga,"Kot ise Khan","Peas cod",Other,FAQ,23/04/2025,800,1000,900
Punjab,Moga,"Kot ise Khan",Potato,Other,FAQ,23/04/2025,1000,1200,1100
Punjab,Moga,"Kot ise Khan",Wheat,Other,FAQ,23/04/2025,2425,2435,2430
Punjab,Mohali,"Dera Bassi",Cucumbar(Kheera),Other,FAQ,23/04/2025,1500,1600,1500
Punjab,Mohali,Kharar,Potato,Potato,Non-FAQ,23/04/2025,600,800,700
Punjab,Mohali,Kharar,Tomato,Tomato,Non-FAQ,23/04/2025,1000,2000,1700
Punjab,Nawanshahr,"Nawan Shahar(Mandi Jadla)",Wheat,Other,FAQ,23/04/2025,2425,2425,2425
Punjab,Nawanshahr,"Nawan Shahar(MandiRaho)",Wheat,Other,FAQ,23/04/2025,2425,2425,2425
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Carrot,Other,FAQ,23/04/2025,1000,1200,1070
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,1700,2000,1800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Mango,Other,Medium,23/04/2025,7500,8000,7700
Punjab,Pathankot,Pathankot,Spinach,Spinach,FAQ,23/04/2025,800,1000,1000
Punjab,Patiala,Nabha,Capsicum,Other,FAQ,23/04/2025,400,1000,600
Punjab,Patiala,Nabha,Cucumbar(Kheera),Other,FAQ,23/04/2025,900,1500,1100
Punjab,"Ropar (Rupnagar)",Ropar,Cauliflower,Cauliflower,FAQ,23/04/2025,1500,2500,2000
Punjab,"Ropar (Rupnagar)",Ropar,Garlic,Desi,FAQ,23/04/2025,4500,5500,5000
Punjab,"Ropar (Rupnagar)",Ropar,"Green Peas",Other,FAQ,23/04/2025,2500,3500,3000
Punjab,Sangrur,Malerkotla,Banana,Other,Large,23/04/2025,1700,1700,1700
Punjab,Sangrur,Malerkotla,"Bitter gourd","Bitter Gourd",FAQ,23/04/2025,2000,2500,2200
Punjab,Sangrur,Malerkotla,Onion,Other,FAQ,23/04/2025,1000,1500,1100
Punjab,Sangrur,Malerkotla,"Peas Wet",Other,FAQ,23/04/2025,2500,4000,3500
Punjab,Sangrur,Malerkotla,Pomegranate,Other,Large,23/04/2025,7000,8000,7500
Punjab,Sangrur,Malerkotla,Potato,Other,FAQ,23/04/2025,800,1500,1200
Punjab,Tarntaran,Patti,Banana,Other,Medium,23/04/2025,3000,4000,3500
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,23/04/2025,800,1000,900
Punjab,Tarntaran,Patti,"Green Chilli",Other,FAQ,23/04/2025,800,1000,900
Punjab,Tarntaran,Patti,Onion,Other,FAQ,23/04/2025,1000,1200,1100
Punjab,Tarntaran,Patti,"Peas Wet",Other,FAQ,23/04/2025,3000,4000,3500
Punjab,Tarntaran,Tarantaran,Cauliflower,Other,FAQ,23/04/2025,1000,1300,1200
Punjab,Tarntaran,Tarantaran,Cucumbar(Kheera),Cucumbar,FAQ,23/04/2025,1000,1500,1400
Punjab,Tarntaran,Tarantaran,Potato,Other,FAQ,23/04/2025,500,600,550
Rajasthan,Bharatpur,Bayana,Tomato,Other,FAQ,23/04/2025,700,700,700
